Open,High,Low,Close,Volume,WAP,Count,Minute,Tesla3,Tesla6,Tesla9,Decision,EXECUTE
1.02925,1.02975,1.02905,1.0297,77,1.029425,52,50,0.001164,0.00153,0.0010575,NO,NO
1.0296,1.02965,1.029,1.02915,45,1.02929,33,55,0.0014745,0.000996,0.001062,NO,NO
1.02925,1.03015,1.0292,1.0301,158,1.02971,103,0,0.001191,0.0003,-0.0003015,SELL,NO
1.03005,1.03075,1.0297,1.03065,282,1.030235,116,5,0.0016035,0.001923,0.00135,NO,NO
1.0307,1.03175,1.0307,1.03175,166,1.031265,114,10,0.002019,0.003213,0.002889,NO,NO
1.03175,1.03175,1.0309,1.0311,195,1.03139,96,15,0.002892,0.005496,0.004977,NO,NO
1.03125,1.0328,1.03125,1.03255,325,1.031805,195,20,0.00261,0.004719,0.002412,NO,NO
1.0325,1.0326,1.0321,1.03255,240,1.03233,133,25,0.0036885,0.006354,0.0035235,NO,NO
1.0327,1.0331,1.0321,1.03225,480,1.03262,261,30,0.0040635,0.00684,0.002943,NO,NO
1.03235,1.03235,1.03175,1.03235,186,1.032025,107,35,0.003921,0.005664,0.0016155,NO,NO
1.0324,1.03305,1.0321,1.03265,245,1.03261,127,40,0.0034305,0.00375,6.30E-05,NO,NO
1.0326,1.0326,1.02995,1.0312,638,1.031225,277,45,0.00372,0.003435,0.0007515,SELL,NO
1.031,1.0322,1.03055,1.0316,368,1.031315,195,50,0.001737,-0.001404,-0.003627,SELL,NO
1.0316,1.03285,1.0316,1.0324,317,1.03236,187,55,0.001599,-0.001389,-0.0012105,NO,NO
1.0323,1.03245,1.03145,1.03145,250,1.03199,178,0,0.002016,0.000324,0.001629,NO,NO
1.0315,1.0316,1.03035,1.03115,174,1.03115,125,5,0.0006855,-0.001563,8.10E-05,NO,NO
1.0311,1.0313,1.0302,1.0307,170,1.030815,115,10,-0.000687,-0.002388,-0.0020835,NO,NO
1.0307,1.03105,1.0306,1.03065,111,1.030785,84,15,-0.0015345,-0.002487,-0.0029565,SELL,NO
1.03075,1.03075,1.02955,1.02955,216,1.030125,141,20,-0.001713,-0.002664,-0.001503,NO,NO
1.0295,1.02995,1.02925,1.0297,192,1.02971,117,25,-0.0031005,-0.004584,-0.0032625,NO,NO
1.0297,1.02985,1.0289,1.029,245,1.029245,136,30,-0.002898,-0.004797,-0.0023535,NO,NO
1.02905,1.0292,1.0279,1.02815,234,1.02835,144,35,-0.0031755,-0.005835,-0.0029475,NO,NO
1.0282,1.02865,1.0278,1.02795,266,1.028175,155,40,-0.004323,-0.006984,-0.003897,NO,NO
1.0281,1.0285,1.02745,1.0278,112,1.027835,82,45,-0.004302,-0.006195,-0.002637,NO,NO
1.02765,1.0283,1.0269,1.0269,535,1.02748,294,50,-0.0047535,-0.006279,-0.0023715,NO,NO
1.0269,1.02745,1.0266,1.0267,766,1.026845,274,55,-0.0052665,-0.006663,-0.002772,NO,NO
1.0267,1.0269,1.02625,1.02625,796,1.02652,271,0,-0.005295,-0.006204,-0.0029205,NO,NO
1.0262,1.0272,1.0262,1.02685,416,1.02671,166,5,-0.0052305,-0.006024,-0.002916,NO,NO
1.02685,1.027,1.02625,1.0266,128,1.026565,78,10,-0.0042945,-0.003891,-0.0003915,BUY,NO
1.0265,1.0269,1.0265,1.02665,91,1.02668,60,15,-0.0041205,-0.003426,-0.000459,BUY,NO
1.0266,1.02715,1.0264,1.02715,87,1.02686,60,20,-0.003261,-0.002265,7.65E-05,BUY,EXECUTE
1.0272,1.02765,1.02685,1.02755,161,1.02718,85,25,-0.002208,-0.000336,0.0011745,BUY,NO
1.02755,1.0288,1.0275,1.0284,155,1.028255,93,30,-0.0012435,0.001143,0.0019575,BUY,NO
1.0285,1.0286,1.0275,1.0276,51,1.02806,35,35,0.000501,0.004122,0.0040815,NO,NO
1.0276,1.0276,1.02695,1.02705,158,1.027205,81,40,0.0002955,0.002907,0.0008685,NO,NO
1.0271,1.02775,1.0269,1.02745,102,1.027275,57,45,-2.10E-05,0.001077,-0.001881,NO,NO
1.0274,1.02785,1.0274,1.0275,46,1.02768,31,50,0.0005385,0.001239,-0.0013005,NO,NO
1.02755,1.02765,1.0267,1.02675,134,1.02718,67,55,0.001146,0.000891,0.000216,SELL,NO
1.02675,1.0277,1.0266,1.02765,320,1.0271,155,0,0.0004155,-0.001497,-0.001332,NO,NO
1.02785,1.02785,1.0272,1.0277,102,1.02757,61,5,0.0009255,-0.00048,0.0005985,NO,NO
1.02765,1.02885,1.0275,1.0288,149,1.02814,72,10,0.0009465,-0.000213,0.000819,NO,NO
1.02885,1.02905,1.0283,1.0284,154,1.0287,63,15,0.0015015,0.002256,0.003591,BUY,NO
1.0285,1.02865,1.02795,1.028,128,1.02833,65,20,0.0012135,0.003036,0.002601,NO,NO
1.02805,1.0281,1.0275,1.0278,140,1.02783,72,25,0.000618,0.002115,1.80E-05,NO,NO
1.0278,1.0279,1.0274,1.0278,144,1.027715,85,30,0.0001395,0.001038,-0.001566,NO,NO
1.0279,1.0282,1.02755,1.0281,233,1.027815,117,35,0.000303,0.000744,-0.0012105,NO,NO
1.02805,1.02825,1.0279,1.02815,70,1.02808,37,40,0.000717,0.000132,3.60E-05,SELL,NO
1.02825,1.02885,1.02825,1.0288,110,1.0284,57,45,0.0010275,-4.80E-05,0.001098,NO,NO
1.02885,1.0293,1.02875,1.0288,81,1.029015,52,50,0.001491,0.0009,0.002241,NO,NO
1.02875,1.02885,1.0279,1.0279,88,1.028325,51,55,0.001662,0.001773,0.001998,BUY,NO
1.0279,1.0284,1.0277,1.02805,149,1.02803,81,0,0.000282,0.000456,-0.001233,NO,NO
1.028,1.0283,1.0275,1.02755,81,1.027945,53,5,-0.000204,0.000372,-0.001539,NO,NO
1.0275,1.0278,1.02715,1.02775,82,1.02748,53,10,-0.000633,-0.000672,-0.0021825,SELL,NO
1.0278,1.02805,1.02775,1.02805,51,1.02787,36,15,-0.0006045,-0.00165,-0.001098,NO,NO
1.02805,1.02805,1.0277,1.0278,48,1.027865,27,20,4.50E-05,-0.001188,0.0004635,NO,NO
1.02775,1.02775,1.02715,1.02725,80,1.027485,45,25,-6.30E-05,-0.001524,6.30E-05,NO,NO
1.02725,1.0273,1.02645,1.02675,183,1.026895,96,30,-0.000762,-0.002307,-0.001107,NO,NO
1.02665,1.0267,1.0257,1.02575,250,1.026055,143,35,-0.001866,-0.002814,-0.0027225,NO,NO
1.0258,1.0259,1.0254,1.0255,229,1.025705,106,40,-0.003033,-0.004569,-0.004131,NO,NO
1.0256,1.02595,1.02555,1.0256,200,1.025755,99,45,-0.003348,-0.00513,-0.003177,NO,NO
1.02555,1.0256,1.0253,1.02555,63,1.02543,37,50,-0.0032115,-0.004854,-0.00162,NO,NO
1.0255,1.02575,1.0255,1.0255,31,1.02563,23,55,-0.002976,-0.004953,-0.0009765,NO,NO
1.02545,1.0258,1.02495,1.0258,73,1.02541,49,0,-0.0027495,-0.003684,-0.000324,NO,NO
1.0257,1.02605,1.0257,1.0257,31,1.025855,20,5,-0.002682,-0.002352,-4.50E-06,BUY,NO
1.02575,1.0259,1.02545,1.0255,69,1.02568,45,10,-0.002247,-0.00072,0.0007965,BUY,NO
1.02555,1.02565,1.02535,1.02535,28,1.02551,18,15,-0.0022965,-0.000291,-0.0001035,BUY,NO
1.02545,1.02565,1.02535,1.02565,28,1.02549,22,20,-0.001914,-0.00036,-0.0004815,NO,NO
1.0256,1.0259,1.02555,1.0259,43,1.025735,23,25,-0.001188,-2.70E-05,-0.0003195,NO,NO
1.0258,1.0258,1.0244,1.02515,126,1.02495,73,30,-0.000402,0.000447,0.0005895,BUY,NO
1.0252,1.0252,1.02455,1.02465,73,1.02478,48,35,-0.0007935,-0.001365,-0.0012465,NO,NO
1.0246,1.02475,1.0244,1.0244,64,1.024625,36,40,-0.001128,-0.002217,-0.0019755,NO,NO
1.02435,1.0252,1.02435,1.025,150,1.024945,92,45,-0.0012825,-0.002751,-0.001926,NO,NO
1.02505,1.0252,1.0243,1.0247,215,1.02487,121,50,-0.0007005,-0.001455,0.000621,NO,NO
1.0247,1.0252,1.0247,1.025,744,1.02498,340,55,-0.0010305,-0.001527,-7.20E-05,NO,NO
1.02495,1.02565,1.0249,1.0255,402,1.025275,174,0,-0.0007785,-0.000657,0.000396,BUY,EXECUTE
1.0255,1.0264,1.02535,1.0261,114,1.025925,55,5,-0.0002955,0.000876,0.001332,BUY,NO
1.0261,1.0261,1.0255,1.0256,103,1.025695,40,10,0.0004905,0.00285,0.0027,NO,NO
1.0257,1.02595,1.0257,1.0258,58,1.025845,27,15,0.0003315,0.002142,0.0008235,NO,NO
1.02585,1.02595,1.0254,1.02595,50,1.025765,33,20,0.0007305,0.002382,0.000585,NO,NO
1.02585,1.02635,1.02585,1.02635,23,1.026065,20,25,0.000942,0.001896,0,NO,NO
1.0263,1.02665,1.02615,1.0265,86,1.0264,44,30,0.001629,0.002208,0.001224,NO,NO
1.0265,1.0265,1.0262,1.02645,30,1.02633,26,35,0.001974,0.002355,0.0015525,NO,NO
1.0265,1.02715,1.02645,1.02715,41,1.02678,28,40,0.001872,0.001752,0.00099,SELL,NO
1.0271,1.0272,1.02665,1.02665,29,1.02701,25,45,0.002307,0.002718,0.0019665,NO,NO
1.0266,1.0267,1.02645,1.0266,50,1.02659,39,50,0.001851,0.00231,0.00063,NO,NO
1.02665,1.02665,1.0262,1.02645,132,1.02646,55,55,0.0013815,0.001443,-0.000207,NO,NO
1.0265,1.0265,1.02605,1.0261,46,1.026305,33,0,0.000954,0.000816,-0.000828,SELL,NO
1.0261,1.0261,1.0259,1.0259,71,1.026015,37,5,0.000474,-0.000459,-0.0013995,SELL,NO
1.02595,1.026,1.02585,1.026,15,1.02595,12,10,0.000168,-0.001554,-0.001296,NO,NO
1.02605,1.0262,1.02595,1.0262,24,1.02608,14,15,-2.25E-05,-0.001626,-0.000657,NO,NO
1.02635,1.0265,1.0263,1.02635,24,1.02642,16,20,9.00E-05,-0.001188,0.000459,NO,NO
1.0263,1.0273,1.0263,1.0273,80,1.026805,44,25,-4.05E-05,-0.000555,0.0008775,NO,NO
1.027,1.027,1.02675,1.02675,9,1.026905,7,30,0.000327,0.001344,0.0021195,BUY,NO
1.0266,1.02685,1.0266,1.02685,24,1.026675,18,35,9.00E-05,0.001368,0.00072,NO,NO
1.027,1.0277,1.027,1.02755,46,1.02737,18,40,0.000153,0.0018,0.0004905,NO,NO
1.02755,1.02755,1.02665,1.02665,17,1.02704,14,45,0.0010425,0.003225,0.0018765,NO,NO
1.0265,1.02695,1.0264,1.02685,26,1.026575,22,50,0.000513,0.001095,-0.000819,NO,NO
1.02715,1.0277,1.02595,1.0277,37,1.02669,30,55,0.000816,0.000744,-0.000189,SELL,NO
1.02605,1.02685,1.026,1.02605,58,1.026415,24,0,0.000339,-0.000795,-0.0019755,SELL,NO
1.02605,1.02605,1.02605,1.02605,0,1.02605,0,5,0.0001395,-0.001695,-0.001611,NO,NO
1.02555,1.0279,1.02555,1.0279,122,1.027015,73,10,-0.0006165,-0.002874,-0.002277,NO,NO
1.0276,1.0287,1.02675,1.0287,281,1.028285,149,15,0.000906,0.000942,0.002754,BUY,NO
1.02875,1.0295,1.02815,1.0295,108,1.02863,62,20,0.0021795,0.003837,0.0056745,BUY,EXECUTE
1.0291,1.0291,1.02845,1.0285,29,1.028915,18,25,0.0023115,0.005244,0.004932,NO,NO
1.0283,1.0283,1.0278,1.02795,20,1.027975,14,30,0.001932,0.00522,0.0014265,NO,NO
1.02785,1.0281,1.02755,1.02755,14,1.02785,12,35,0.001197,0.003288,-0.0019395,NO,NO
1.0277,1.02775,1.02725,1.02725,25,1.02757,15,40,0.0010275,0.002001,-0.002043,NO,NO
1.02735,1.0274,1.02705,1.0271,14,1.02719,13,45,0.000936,-8.40E-05,-0.002223,SELL,NO
1.0271,1.0272,1.0267,1.027,38,1.026955,22,50,0.000855,-0.002559,-0.0018045,NO,NO
1.02675,1.02695,1.02615,1.02615,22,1.026655,10,55,0.000372,-0.003837,-0.0019395,NO,NO
1.02645,1.0267,1.02625,1.02665,52,1.02653,39,0,-0.0004665,-0.004296,-0.001944,NO,NO
1.02655,1.0267,1.02625,1.02645,36,1.02646,27,5,-0.001146,-0.00369,-0.001053,NO,NO
1.0264,1.0264,1.02605,1.02625,22,1.026185,15,10,-0.0021375,-0.002919,-0.000792,NO,NO
1.02645,1.02665,1.0263,1.0263,16,1.02649,12,15,-0.0025605,-0.002577,-0.000504,NO,NO
1.0264,1.0264,1.02605,1.02605,12,1.026235,8,20,-0.002277,-0.001554,0.0001035,BUY,NO
1.02615,1.02665,1.02615,1.02625,38,1.02643,19,25,-0.002262,-0.001536,-0.00054,BUY,NO
1.02645,1.0265,1.0261,1.0261,14,1.026235,11,30,-0.0014475,-0.000504,0.000378,BUY,NO
1.02625,1.02625,1.02595,1.0261,16,1.026095,11,35,-0.0013785,-0.000516,-0.000378,BUY,NO
1.0261,1.0261,1.02555,1.02565,15,1.025765,15,40,-0.001194,-0.000765,-0.0005445,BUY,NO
1.02555,1.02595,1.02545,1.02555,38,1.025605,21,45,-0.00141,-0.001644,-0.0017055,SELL,NO
1.02565,1.0261,1.0255,1.026,28,1.025835,17,50,-0.001227,-0.001698,-0.001071,NO,NO
1.0261,1.0261,1.02575,1.02575,17,1.02588,12,55,-0.000588,-0.000912,0.000513,NO,NO
1.02585,1.02595,1.02555,1.0258,64,1.02578,40,0,-0.0006615,-0.000921,0.0003375,NO,NO
1.0256,1.02605,1.0256,1.0259,17,1.025795,16,5,-0.000783,-0.001059,-0.000306,NO,NO
1.02585,1.0261,1.0253,1.0253,16,1.025565,12,10,-0.000615,-0.000246,-4.00E-16,BUY,NO
1.0253,1.02545,1.0251,1.02545,30,1.025345,20,15,-0.001098,-0.000942,-0.001161,NO,NO
1.0255,1.0255,1.02455,1.02485,200,1.02489,95,20,-0.0009915,-0.000837,-0.0007155,BUY,NO
1.0249,1.02515,1.0249,1.025,33,1.02503,21,25,-0.0014835,-0.002112,-0.0018135,NO,NO
1.02515,1.0252,1.02485,1.02485,101,1.025095,23,30,-0.001002,-0.001758,-0.000423,NO,NO
1.02475,1.02485,1.02465,1.02485,17,1.024775,12,35,-0.001083,-0.001998,-0.000603,NO,NO
1.02485,1.02485,1.0239,1.02405,101,1.02415,69,40,-0.0011505,-0.001941,-0.000486,NO,NO
1.0241,1.02445,1.0239,1.02405,100,1.02419,43,45,-0.00198,-0.003057,-0.002295,NO,NO
1.02405,1.02405,1.02365,1.02365,68,1.02382,41,50,-0.002043,-0.00261,-0.001557,NO,NO
1.0237,1.02385,1.0229,1.02345,1795,1.023275,884,55,-0.002394,-0.003192,-0.0017055,NO,NO
1.0234,1.0257,1.0232,1.02425,950,1.0243,472,0,-0.0027405,-0.003864,-0.0018765,NO,NO
1.02415,1.02535,1.02365,1.02365,290,1.024475,134,5,-0.0014085,-0.00129,0.0011835,BUY,NO
1.02375,1.0248,1.02345,1.02465,206,1.02413,110,10,-0.001314,-0.001056,0.000522,BUY,NO
1.0248,1.0256,1.0245,1.02545,434,1.025015,182,15,-0.00075,0.000555,0.001512,BUY,NO
1.0255,1.02605,1.0249,1.0252,219,1.02547,99,20,0.000372,0.003357,0.002799,NO,NO
1.02485,1.02545,1.02475,1.0251,36,1.0251,25,25,0.000477,0.003033,0.001395,NO,NO
1.02515,1.02625,1.02515,1.02585,94,1.02595,42,30,0.000687,0.002778,0.0007065,NO,NO
1.0258,1.0266,1.0258,1.0263,49,1.026245,30,35,0.0019695,0.004392,0.0017685,NO,NO
1.0264,1.02665,1.02625,1.02625,45,1.026495,19,40,0.0029565,0.004422,0.0022725,NO,NO
1.0264,1.02685,1.0264,1.02665,40,1.02667,23,45,0.0030615,0.00402,0.0018,NO,NO
1.0266,1.0266,1.02605,1.0261,16,1.026265,9,50,0.003201,0.004095,0.001062,NO,NO
1.02605,1.02615,1.02575,1.0259,79,1.02595,31,55,0.002535,0.001857,-0.0009405,SELL,NO
1.02605,1.0266,1.0257,1.02635,89,1.026315,34,0,0.001824,0.000741,-0.001242,SELL,NO
1.0263,1.0263,1.02575,1.02585,99,1.02594,36,5,0.001842,0.000864,2.70E-05,SELL,NO
1.0252,1.02535,1.0248,1.02535,28,1.02499,12,10,0.0007695,-0.001848,-0.001971,SELL,NO
1.02575,1.0258,1.02525,1.02525,35,1.02569,14,15,-1.65E-05,-0.002517,-0.0015435,NO,NO
1.02515,1.02575,1.02515,1.02575,32,1.025455,12,20,-0.0003255,-0.00222,-0.0011295,NO,NO
1.02555,1.0257,1.0254,1.02555,43,1.02551,17,25,-0.000534,-0.001914,-5.85E-05,NO,NO
1.02555,1.02555,1.02535,1.02535,21,1.02544,8,30,-0.000972,-0.00141,0.0004275,NO,NO
1.02555,1.02555,1.0251,1.0251,14,1.02548,5,35,-0.0011085,-0.000729,-0.0001035,BUY,NO
1.0251,1.02555,1.02485,1.02555,31,1.025345,9,40,-0.001266,-0.001065,-0.0006525,BUY,EXECUTE
1.0254,1.0254,1.025,1.0251,23,1.02513,8,45,-0.001113,-0.000351,-0.0002565,BUY,NO
1.0251,1.0251,1.02455,1.02455,17,1.0248,11,50,-0.001203,-0.000711,-0.0008415,NO,NO
1.0247,1.02495,1.02465,1.02495,11,1.024785,9,55,-0.0012585,-0.001857,-0.0015795,NO,NO
1.02485,1.02495,1.0245,1.0245,8,1.024765,8,0,-0.0010995,-0.001569,-0.000711,NO,NO
1.02445,1.02455,1.02445,1.02455,7,1.024465,7,5,-0.0010935,-0.002007,-0.000945,NO,NO
1.0246,1.0246,1.02395,1.02395,69,1.02424,28,10,-0.0010545,-0.001959,-0.0006165,NO,NO
1.024,1.0242,1.02395,1.024,86,1.024105,39,15,-0.0016845,-0.002565,-0.0015975,NO,NO
1.02395,1.02395,1.02365,1.02375,20,1.023785,10,20,-0.0017325,-0.00237,-0.0013185,NO,NO
1.0237,1.0237,1.02335,1.0235,17,1.023515,9,25,-0.0020415,-0.002706,-0.0014625,NO,NO
1.0237,1.0238,1.02325,1.0233,21,1.02359,13,30,-0.0020895,-0.002631,-0.0010935,NO,NO
1.02325,1.02355,1.02315,1.0233,23,1.023345,15,35,-0.0021225,-0.002745,-0.0011835,NO,NO
1.0234,1.0236,1.023,1.02325,51,1.02331,19,40,-0.001971,-0.002451,-0.0006705,NO,NO
1.0231,1.0235,1.0231,1.0235,15,1.023345,8,45,-0.001998,-0.002265,-0.000846,NO,NO
1.02325,1.0237,1.0232,1.0233,150,1.023465,41,50,-0.0016875,-0.001473,-0.00036,BUY,NO
1.02335,1.0235,1.02305,1.02305,128,1.02326,54,55,-0.0013875,-0.000819,0.0001485,BUY,NO
1.0231,1.02345,1.02305,1.0232,31,1.023225,15,0,-0.0014565,-0.000909,-0.000594,BUY,NO
1.02325,1.02335,1.0231,1.0232,12,1.023185,7,5,-0.0010935,-0.000486,-0.0003105,BUY,NO
1.02305,1.0233,1.02305,1.0233,28,1.02309,12,10,-0.0009525,-0.000672,-0.0005985,BUY,NO
1.0231,1.02345,1.0231,1.02325,38,1.02328,19,15,-0.0007845,-0.000651,-0.000342,BUY,NO
1.0232,1.02345,1.0232,1.02325,29,1.023305,11,20,-0.0003825,-0.000252,0.000162,BUY,NO
1.0232,1.0236,1.02315,1.0236,32,1.023355,19,25,-0.000225,-0.000171,0.000135,BUY,NO
1.0236,1.0236,1.02325,1.02335,29,1.023545,13,30,9.60E-05,0.000465,0.000792,BUY,NO
1.02345,1.02345,1.0231,1.0233,23,1.02324,15,35,0.0001575,0.000738,0.0004545,NO,NO
1.02345,1.02365,1.0234,1.0234,17,1.02352,6,40,-6.66E-17,0.00036,-5.85E-05,NO,NO
1.02345,1.02345,1.0232,1.0232,22,1.023305,13,45,0.0001935,0.000648,0.000252,NO,NO
1.0232,1.02345,1.0232,1.0233,9,1.0233,7,50,-3.75E-05,-1.20E-05,-0.00054,NO,NO
1.0231,1.0232,1.023,1.0232,101,1.023065,35,55,1.20E-05,-0.000411,-0.0005085,SELL,NO
1.02315,1.0235,1.02315,1.02345,28,1.02339,17,0,-0.000105,-0.000609,-0.000684,SELL,NO
1.02345,1.02345,1.02305,1.02325,29,1.023265,14,5,0.000246,1.20E-05,0.000558,NO,NO
1.02325,1.02345,1.0231,1.0233,20,1.02332,12,10,2.00E-16,-0.000348,9.00E-06,NO,NO
1.02325,1.0233,1.0231,1.02315,48,1.0232,18,15,-0.0001035,-0.000135,9.00E-05,NO,NO
1.02325,1.02325,1.0231,1.0232,25,1.023155,11,20,-0.0001635,-0.000174,-0.0002475,SELL,NO
1.0231,1.0232,1.023,1.0231,53,1.0231,23,25,-0.000345,-0.00033,-0.000387,NO,NO
1.02325,1.02345,1.0232,1.02345,29,1.02331,13,30,-0.000273,-0.000192,-6.75E-05,BUY,NO
1.02345,1.0236,1.02315,1.02325,22,1.02337,16,35,4.65E-05,0.000288,0.0006795,BUY,NO
1.0232,1.02345,1.02315,1.02345,55,1.023285,30,40,-1.50E-05,-2.10E-05,0.0001845,NO,NO
1.0235,1.02405,1.0235,1.0236,127,1.023785,47,45,0.000153,0.000378,0.0004545,BUY,NO
1.02355,1.0244,1.0234,1.02395,130,1.02389,45,50,0.000495,0.001137,0.000828,NO,NO
1.02395,1.024,1.02375,1.0238,15,1.023885,11,55,0.000792,0.001749,0.001215,NO,NO
1.0238,1.02435,1.0236,1.0236,194,1.023935,105,0,0.0006585,0.001461,0.0004725,NO,NO
1.02355,1.02435,1.02325,1.02335,150,1.02376,72,5,0.000609,0.001143,-0.0004725,NO,NO
1.02345,1.02355,1.02305,1.02335,92,1.02331,56,10,0.0004935,0.000402,-0.000945,SELL,NO
1.02325,1.0239,1.02325,1.02365,121,1.023495,62,15,0.0001065,-0.000726,-0.001593,SELL,NO
1.02365,1.024,1.02315,1.0234,189,1.02353,76,20,0.0004065,-0.000333,-0.000189,NO,NO
1.02345,1.02345,1.0209,1.0219,410,1.02223,155,25,0.0002685,-0.000921,-0.0001215,NO,NO
1.02195,1.02205,1.02145,1.0217,238,1.021745,149,30,-0.001617,-0.004266,-0.0037845,NO,NO
1.0217,1.0218,1.02105,1.02115,247,1.02139,88,35,-0.002232,-0.0048,-0.003699,NO,NO
1.02125,1.02125,1.0206,1.0207,130,1.020895,53,40,-0.0028695,-0.005532,-0.0032535,NO,NO
1.0208,1.02115,1.0207,1.021,124,1.02085,58,45,-0.0036315,-0.006423,-0.002583,NO,NO
1.02105,1.02195,1.02095,1.02165,96,1.02141,56,50,-0.003501,-0.005259,-0.000972,NO,NO
1.02165,1.0219,1.02125,1.0213,59,1.021575,35,55,-0.002631,-0.002928,0.0014175,NO,NO
1.02125,1.0234,1.02125,1.0232,440,1.022645,224,0,-0.002655,-0.001947,0.000828,BUY,EXECUTE
1.0233,1.02485,1.0233,1.02455,281,1.024225,185,5,-0.0006615,0.003378,0.004869,BUY,NO
1.02445,1.02495,1.02425,1.02465,327,1.024685,197,10,0.0014355,0.007482,0.0067455,NO,NO
1.0246,1.0266,1.0244,1.0266,458,1.02548,291,15,0.002271,0.008415,0.004896,NO,NO
1.02655,1.028,1.0262,1.0272,338,1.027055,210,20,0.0045495,0.011598,0.0063225,NO,NO
1.02745,1.02795,1.02665,1.02695,318,1.02725,157,25,0.006825,0.013518,0.0068085,NO,NO
1.02685,1.02755,1.0266,1.02735,221,1.027,111,30,0.006996,0.011007,0.003357,NO,NO
1.02725,1.0274,1.02565,1.02565,180,1.02667,107,35,0.0071865,0.009222,0.0015435,NO,NO
1.0257,1.0268,1.0256,1.02575,296,1.026115,141,40,0.006003,0.004623,-0.0029115,SELL,NO
1.0258,1.0261,1.02495,1.02515,139,1.02551,103,45,0.005205,0.001431,-0.0028845,SELL,NO
1.0252,1.02555,1.02495,1.0253,198,1.02526,149,50,0.0034695,-0.00183,-0.0034875,SELL,NO
1.02535,1.02605,1.02515,1.0255,222,1.02554,168,55,0.002427,-0.003339,-0.0021015,NO,NO
1.0256,1.0257,1.0248,1.0252,208,1.025385,135,0,0.0015735,-0.003417,-0.0001305,NO,NO
1.0252,1.0256,1.0245,1.0245,121,1.025165,88,5,-8.25E-05,-0.003519,-0.0004725,NO,NO
1.02465,1.02525,1.02445,1.02465,229,1.024885,146,10,-0.001452,-0.003399,-0.001548,NO,NO
1.0246,1.0246,1.02335,1.0242,363,1.02407,243,15,-0.0023445,-0.002751,-0.0018045,NO,NO
1.02415,1.02415,1.0234,1.02345,218,1.023805,130,20,-0.0034605,-0.003591,-0.0027585,NO,NO
1.0234,1.02395,1.0233,1.0233,106,1.02364,86,25,-0.0037875,-0.004371,-0.0031635,NO,NO
1.02325,1.0238,1.0225,1.0234,261,1.02321,167,30,-0.0034545,-0.004542,-0.002358,NO,NO
1.0234,1.02415,1.02305,1.02365,326,1.02362,168,35,-0.0031005,-0.004653,-0.0013545,NO,NO
1.0235,1.0236,1.0224,1.0228,146,1.022895,85,40,-0.0024555,-0.003159,-3.15E-05,NO,NO
1.02295,1.0234,1.0226,1.02295,208,1.022945,86,45,-0.0030015,-0.003741,-0.0015075,NO,NO
1.0228,1.0231,1.0223,1.02235,79,1.02276,58,50,-0.002958,-0.002946,-0.001062,BUY,NO
1.02235,1.0231,1.02235,1.023,152,1.02273,104,55,-0.0032265,-0.002703,-0.0018,BUY,NO
1.0229,1.02325,1.0223,1.02265,263,1.022605,139,0,-0.0024735,-0.001809,-6.30E-05,BUY,NO
1.0226,1.02345,1.0224,1.02305,153,1.02285,100,5,-0.0022545,-0.001773,-0.000567,BUY,NO
1.023,1.0235,1.02265,1.02315,79,1.02308,68,10,-0.00141,-0.000582,0.0006795,BUY,NO
1.023,1.0233,1.0229,1.02315,83,1.02302,59,15,-0.0007695,-3.60E-05,0.0008055,BUY,NO
1.02315,1.02325,1.0228,1.0228,135,1.02309,80,20,-0.0005805,0.000606,0.0007065,BUY,NO
1.0228,1.02285,1.02225,1.02225,116,1.02258,75,25,-0.0004755,0.000444,-0.000234,NO,NO
1.0222,1.02265,1.02215,1.0222,71,1.02238,56,30,-0.000933,-0.000831,-0.001989,NO,NO
1.0222,1.02265,1.02175,1.02185,132,1.02225,98,35,-0.000918,-0.001263,-0.001719,SELL,NO
1.0218,1.02195,1.02035,1.0208,238,1.021065,122,40,-0.000969,-0.002073,-0.00198,NO,NO
1.02075,1.021,1.02035,1.0205,215,1.020615,97,45,-0.002223,-0.005046,-0.0041805,NO,NO
1.02055,1.0207,1.0198,1.02,313,1.020155,109,50,-0.0025845,-0.005664,-0.003582,NO,NO
1.02005,1.0202,1.0193,1.0194,339,1.019625,104,55,-0.0032565,-0.006396,-0.0033075,NO,NO
1.01945,1.0196,1.01865,1.01895,446,1.01914,137,0,-0.0040215,-0.00729,-0.002979,NO,NO
1.0189,1.0191,1.0166,1.0166,791,1.018045,311,5,-0.004788,-0.007317,-0.0031095,NO,NO
1.01665,1.0178,1.0163,1.01755,362,1.017075,177,10,-0.006714,-0.010152,-0.0068175,NO,NO
1.0177,1.0183,1.01735,1.01765,287,1.01783,128,15,-0.006456,-0.008721,-0.0039015,NO,NO
1.0176,1.0179,1.01695,1.01785,129,1.017525,96,20,-0.005832,-0.00636,-0.001107,NO,NO
1.0178,1.0181,1.0176,1.0177,163,1.01789,106,25,-0.0052875,-0.005331,0.0001575,NO,NO
1.0177,1.0179,1.01745,1.0177,49,1.017765,36,30,-0.004539,-0.003471,0.000774,BUY,NO
1.01775,1.01795,1.0174,1.0176,109,1.01773,81,35,-0.0039165,-0.001713,1.80E-05,BUY,NO
1.0176,1.0182,1.0175,1.0181,55,1.017895,41,40,-0.00324,-0.000858,-0.000225,BUY,EXECUTE
1.0181,1.0183,1.01775,1.0182,130,1.018105,71,45,-0.0022635,0.000909,0.000639,NO,NO
